id,abime,cannabidiol,cannabigerol,cannabinol,cbd,cbn,couleur,couleur_exterieur,couleur_exterieur_1,couleur_interieur,delta9_tetrahydrocannabinol,description_de_l_objet,epaisseur,etiquette,forme,hauteur,largeur,logo,longueur,masse,nom_de_logo,numero_echantillon,ovule,presentation,secabilite_recto,secabilite_verso,taux_cbd,taux_cbn,type_drogue,visqueux
7319,,,,,,,,,,,8,,,,,,,Non,,,,21_115077,,Sommités,,,,,Cannabis,
7320,,,,,,,,,,,11,,,,,,,Non,,,,21_115071,,Sommités,,,,,Cannabis,
7321,,,,,,,,,,,11,,,,,,,Non,,,,21_115072,,Sommités,,,,,Cannabis,
7322,,,,,,,,,,,11,,,,,,,Non,,,,21_115074,,Sommités,,,,,Cannabis,
7331,,,,,1,,,,,,0.6,,,,,,,Non,,,,21_115067,,Sommités,,,13,,Cannabis,
7348,,,,,1,1,,,,,36,,23.7,Oui,,,55.1,Oui,104.3,95.86,LEMON HAZE POLLEN,21_115125,,Plaquette,,,1.6,0.7,Cannabis,
7351,,,,,1,1,,,,,32,,24.2,Oui,,,51.2,Oui,95.21,95.19,TESLA,21_115129,,Plaquette,,,0.9,2.3,Cannabis,
7352,,,,,1,1,,,,,32,,24.2,Oui,,,51.2,Oui,95.21,95.19,TESLA,21_115130,,Plaquette,,,0.9,2.3,Cannabis,
7353,,,,,1,1,,,,,32,,24.2,Oui,,,51.2,Oui,95.21,95.19,TESLA,21_115131,,Plaquette,,,0.9,2.3,Cannabis,
7354,,,,,1,1,,,,,32,,24.2,Oui,,,51.2,Oui,95.21,95.19,TESLA,21_115132,,Plaquette,,,0.9,2.3,Cannabis,
7355,,,,,1,1,,,,,47,,19.9,Oui,,,49.6,Oui,105.7,93.72,S75,21_115126,,Plaquette,,,0.7,0.5,Cannabis,
7356,,,,,1,1,,,,,47,,19.9,Oui,,,49.6,Oui,105.7,93.72,S75,21_115127,,Plaquette,,,0.7,0.5,Cannabis,
7357,,,,,1,1,,,,,47,,19.9,Oui,,,49.6,Oui,105.7,93.72,S75,21_115128,,Plaquette,,,0.7,0.5,Cannabis,
7358,,,,,1,1,,,,,47,,19.9,Oui,,,49.6,Oui,105.7,93.72,S75,21_115133,,Plaquette,,,0.7,0.5,Cannabis,
7359,,,,,1,1,,,,,47,,19.9,Oui,,,49.6,Oui,105.7,93.72,S75,21_115134,,Plaquette,,,0.7,0.5,Cannabis,
7360,,,,,1,1,,,,,47,,19.9,Oui,,,49.6,Oui,105.7,93.72,S75,21_115135,,Plaquette,,,0.7,0.5,Cannabis,
7361,,,,,1,1,,,,,47,,21.7,,,,54.5,Non,101.2,95.03,,21_115133,,Plaquette,,,0.7,0.5,Cannabis,
7362,,,,,1,1,,,,,47,,21.7,,,,54.5,Non,101.2,95.03,,21_115134,,Plaquette,,,0.7,0.5,Cannabis,
7363,,,,,1,1,,,,,47,,21.7,,,,54.5,Non,101.2,95.03,,21_115135,,Plaquette,,,0.7,0.5,Cannabis,
7377,,,,,,1,Jaune,,,,74.3,,,,,,,Oui,,,TAHOE,9b,0,,,,,0,Cannabis,
7378,,,,,1,1,,,,,24.7,,26,Oui,,,55,Oui,,76.4,PARIS,17b,,Plaquette,,,1.5,0,Cannabis,
7379,,,,,1,1,,,,,24.5,,,,,,,Non,,,,31,,Morceaux,,,1.5,0,Cannabis,
7380,,,,,1,1,Jaune,,,,,,,,,,,Oui,,,GELATO,37,0,,,,0,0,Cannabis,1
7385,,,,,1,1,,,,,29.6,,,,,,,Non,,,,1,,Morceaux,,,1.8,0,Cannabis,
7386,,,,,1,1,,,,,29.7,,,Oui,,,,Oui,,,WANTED CHOPPER DEAD OR ALIVE,2,,Morceaux,,,1.9,0,Cannabis,
7387,,,,,1,1,,,,,29.6,,,Oui,,,,Oui,,,THC express,3,,Morceaux,,,1.8,0,Cannabis,
7388,,,,,,1,,,,,13,,,,,,,Non,,,,4,,Sommités,,,,0,Cannabis,
7391,,,,,1,1,,,,,21,,,,,,,Non,,,,B,,Morceaux,,,1.8,0.8,Cannabis,
7392,,,,,1,1,,,,,21,,,,,,,Non,,,,C,,Morceaux,,,1.8,0.8,Cannabis,
7393,,,,,1,1,,,,,31.6,,,,,,,Non,,,,A,,Morceaux,,,1.8,1,Cannabis,
7394,,,,,1,1,,,,,21.6,,,,,,,Non,,,,B,,Morceaux,,,1.8,0.7,Cannabis,
7395,,,,,1,1,,,,,21.6,,,,,,,Non,,,,C,,Morceaux,,,1.8,0.7,Cannabis,
7396,,,,,1,1,,,,,42.6,,,,,,,Non,,,,3,,Morceaux,,,0,0,Cannabis,
7397,,,,,,,,,,,11.9,,,,,,,Non,,,,4,,Sommités,,,,,Cannabis,
7406,,,,,1,1,,,,,27.7,,,,,,,Non,,,,E1,,Morceaux,,,1,1.4,Cannabis,
7407,,,,,,1,,,,,17.6,,,,,,,Oui,,,PABLO ESCOBAR,B1,,Sommités,,,,0,Cannabis,
7408,,,,,,1,,,,,17.6,,,,,,,Oui,,,PABLO ESCOBAR,B3,,Sommités,,,,0,Cannabis,
7409,,,,,,1,,,,,11.8,,,,,,,Non,,,,B2,,Sommités,,,,0,Cannabis,
7410,,,,,,1,,,,,11.8,,,,,,,Non,,,,D1,,Sommités,,,,0,Cannabis,
7411,,,,,,1,,,,,4.3,,,,,,,Non,,,,D2,,Sommités,,,,2.6,Cannabis,
7412,,,,,1,1,,,,,0.6,,18,Oui,,,57,Oui,,48.3,personnage dragon ball,D3,,Plaquette,,,20.5,0,Cannabis,
7414,,,,,1,,,,,,0.5,,,,,,,Non,,,,D4,,Sommités,,,12.2,,Cannabis,
7422,,,,,,1,,,,,6,,,,,,,Non,,,,2,,Sommités,,,,0,Cannabis,
7423,,,,,1,1,,,,,0.6,,,,,,,Non,,,,9,,Sommités,,,14.5,0,Cannabis,
7424,,,,,1,1,,,,,0.6,,,,,,,Non,,,,13,,Sommités,,,14.5,0,Cannabis,
7425,,,,,1,1,,,,,21.6,,24,Oui,,,54,Oui,100,98.3,GORILLA,8-1,,Plaquette,,,1.3,2.2,Cannabis,
7426,,,,,1,1,,,,,21.6,,24,Oui,,,54,Oui,100,98.3,GORILLA,8-2,,Plaquette,,,1.3,2.2,Cannabis,
7427,,,,,1,1,,,,,21.6,,24,Oui,,,54,Oui,100,98.3,GORILLA,8-3,,Plaquette,,,1.3,2.2,Cannabis,
7428,,,,,1,1,,,,,18,,23,Oui,,,52,Oui,103,94.9,CONDORS,10kg,,Plaquette,,,1.6,6.4,Cannabis,
7429,,,,,1,1,,,,,21.7,,25,,,,61,Non,,49.4,,11,,Plaquette,,,1.4,2,Cannabis,
7430,,,,,1,1,,,,,0.5,,23,,,,52,Non,105,98.2,,12-1,,Plaquette,,,17.4,0,Cannabis,
7431,,,,,1,1,,,,,0.5,,23,,,,52,Non,105,98.2,,12-2,,Plaquette,,,17.4,0,Cannabis,
7432,,,,,1,1,,,,,0.5,,23,,,,52,Non,105,98.2,,12-3,,Plaquette,,,17.4,0,Cannabis,
7433,,,,,1,1,,,,,25.4,,,,,,,Non,,,,1,,Morceaux,,,1.8,1.2,Cannabis,
7434,,,,,1,1,,,,,34.5,,,,,,,Non,,,,2,,Morceaux,,,1.4,0,Cannabis,
7435,,,,,1,1,,,,,29,,,,,,,Non,,,,A,,Morceaux,,,2.2,1.6,Cannabis,
7436,,,,,,1,,,,,12.1,,,,,,,Non,,,,1,,Sommités,,,,0,Cannabis,
7437,,,,,1,,,,,,0,,,,,,,Non,,,,1,,Sommités,,,1.9,,Cannabis,
7441,,,,,,,,,,,0.7,,,,,,,Non,,,,21_115136,,Plantes,,,,,Cannabis,
7449,,,,,,,,,,,0.9,,,,,,,Non,,,,21_115137,,Plantes,,,,,Cannabis,
7456,,,,,1,1,,,,,7,,,,,,,Non,,,,S2-16,,Morceaux,,,1,0,Cannabis,
7457,,,,,1,1,,,,,28,,,,,,,Non,,,,S2-1,,Morceaux,,,1,0,Cannabis,
7458,,,,,1,1,,,,,6,,,,,,,Non,,,,S2-2,,Morceaux,,,1,1,Cannabis,
7459,,,,,1,1,,,,,6,,,,,,,Non,,,,S2-3,,Morceaux,,,1,1,Cannabis,
7460,,,,,1,1,,,,,34.5,,29,Oui,,,51,Oui,89,98,K-KUSH,1,,Plaquette,,,1.5,0,Cannabis,
7461,,,,,1,1,,,,,31.7,,23,Oui,,,57,Oui,,69.6,Don Lag,1,,Plaquette,,,1.7,0,Cannabis,
7465,,,,,,,,,,,19,,,,,,,Non,,,,1,,Débris végétaux,,,,,Cannabis,
7466,,,,,1,1,,,,,36,,,,,,,Non,,,,2,,Morceaux,,,2,2,Cannabis,
7472,,,,,1,,,,,,0.3,,,,,,,Non,,,,UN,,Sommités,,,8.3,,Cannabis,
7473,,,,,1,,,,,,0.6,,,,,,,Oui,,,OG Kush - Greenberry Store,DEUX,,Sommités,,,12.4,,Cannabis,
7474,,,,,1,,,,,,0.6,,,,,,,Oui,,,OG Kush - Greenberry Store,QUATRE,,Sommités,,,12.4,,Cannabis,
7475,,,,,1,,,,,,0.6,,,,,,,Oui,,,OG Kush - Greenberry Store,SIX,,Sommités,,,12.4,,Cannabis,
7476,,,,,1,,,,,,0,,,,,,,Oui,,,Super Lemon Haze,TROIS,,Sommités,,,2.6,,Cannabis,
7477,,,,,1,,,,,,0,,,,,,,Oui,,,Super Lemon Haze,NEUF,,Sommités,,,2.6,,Cannabis,
7478,,,,,1,,Multicolore,,,,,,,,,,,Non,,,,SEPT,0,,,,89.1,,Cannabis,
7479,,,,,1,,Multicolore,,,,,,,,,,,Non,,,,HUIT,0,,,,89.1,,Cannabis,
7480,Non,,,,1,,,Rose,,Rose,,,4,,Polygonale,6,7,Non,,110,,NEUF PILULE,,,Aucune,Aucune,100,,Cannabis,
7482,,,,,1,1,,,,,33,,,,,,,Non,,,,M/BR1,,Plaquette,,,1,0,Cannabis,
7483,,,,,1,1,,,,,33,,,,,,,Non,,,,M/PR-1,,Morceaux,,,1,0,Cannabis,
7484,,,,,1,1,,,,,33,,,,,,,Non,,,,M/PR-2,,Morceaux,,,1,0,Cannabis,
7485,,,,,1,1,,,,,33,,,,,,,Non,,,,M/PR-3,,Morceaux,,,1,0,Cannabis,
7486,,,,,1,1,,,,,33,,,,,,,Non,,,,M/PR-4,,Morceaux,,,1,0,Cannabis,
7487,,,,,1,1,,,,,33,,,,,,,Non,,,,M/PR-5,,Morceaux,,,1,0,Cannabis,
7495,,,,,1,,,,,,,,,,,,,Non,,,,21_115147,,Morceaux,,,12,,Cannabis,
7497,,,,,,,,,,,8,,,,,,,Non,,,,21_115148,,Sommités,,,,,Cannabis,
7498,,,,,,,,,,,15,,,,,,,Non,,,,21_115149,,Sommités,,,,,Cannabis,
7499,,,,,,,,,,,13,,,,,,,Non,,,,21_115150,,Sommités,,,,,Cannabis,
7501,,,,,1,1,,,,,11,,22,Oui,,,60,Oui,98,99.7,oiseau et feuille de cannabis,1A,,Plaquette,,,1.5,1.3,Cannabis,
7502,,,,,1,1,,,,,11,,22,Oui,,,60,Oui,98,99.7,oiseau et feuille de cannabis,7A,,Plaquette,,,1.5,1.3,Cannabis,
7503,,,,,1,1,,,,,11,,22,Oui,,,60,Oui,98,99.7,oiseau et feuille de cannabis,14A,,Plaquette,,,1.5,1.3,Cannabis,
7504,,,,,1,1,,,,,11,,22,Oui,,,60,Oui,98,99.7,oiseau et feuille de cannabis,21A,,Plaquette,,,1.5,1.3,Cannabis,
7505,,,,,1,1,,,,,11,,22,Oui,,,60,Oui,98,99.7,oiseau et feuille de cannabis,28A,,Plaquette,,,1.5,1.3,Cannabis,
7506,,,,,1,1,,,,,11,,22,Oui,,,60,Oui,98,99.7,oiseau et feuille de cannabis,34A,,Plaquette,,,1.5,1.3,Cannabis,
7507,,,,,,1,,,,,12.4,,,,,,,Non,,,,2,,Sommités,,,,0,Cannabis,
7508,,,,,1,1,,,,,33.1,,25,Oui,,,53,Oui,100,98,bouder visage,3-1,,Plaquette,,,1.5,1.2,Cannabis,
7509,,,,,1,1,,,,,33.1,,25,Oui,,,53,Oui,100,98,bouder visage,3-2,,Plaquette,,,1.5,1.2,Cannabis,
7535,,,,,,1,,,,,13.2,,,,,,,Non,,,,1,,Sommités,,,,0,Cannabis,
7536,,,,,1,1,,,,,31.1,,,,,,,Non,,,,3,,Morceaux,,,1.5,0,Cannabis,
7542,,,,,,1,,,,,5.1,,,,,,,Non,,,,5575,,Débris végétaux,,,,0,Cannabis,
7544,,,,,,,,,,,17,,,,,,,Non,,,,21_115152,,Sommités,,,,,Cannabis,
7545,,,,,,,,,,,17,,,,,,,Non,,,,21_115154,,Sommités,,,,,Cannabis,
7546,,,,,,,,,,,17,,,,,,,Non,,,,21_115155,,Sommités,,,,,Cannabis,
7547,,,,,,,,,,,12,,,,,,,Non,,,,21_115153,,Sommités,,,,,Cannabis,
7548,,,,,1,1,,,,,30,,22.4,,,,59.1,Non,64.9,,,21_115156,,Plaquette,,,1.9,0.6,Cannabis,
7552,,,,,,,,,,,18.4,,,,,,,Non,,,,E1,,Sommités,,,,,Cannabis,
7553,,,,,1,1,,,,,15.4,,,,,,,Non,,,,E1,,Autre,,,7.8,2,Cannabis,
7554,,,,,1,1,,,,,18.7,,21,Oui,,,58,Oui,92,92.9,DEA,E1,,Plaquette,,,2.9,1.9,Cannabis,
7555,,,,,1,1,,,,,16.3,,20,Oui,,,53,Oui,104,95,BALDI 1,E1,,Plaquette,,,7.1,2.8,Cannabis,
7556,,,,,1,1,,,,,17.6,,,,,,,Non,,,,E1,,Morceaux,,,3,2.2,Cannabis,
7559,,,,,1,1,,,,,7.7,,23,Oui,,,60,Oui,97,97.5,oiseau et feuille de cannabis,21A,,Plaquette,,,0,1.1,Cannabis,
7560,,,,,1,1,,,,,7.7,,23,Oui,,,60,Oui,97,97.5,oiseau et feuille de cannabis,34A,,Plaquette,,,0,1.1,Cannabis,
7561,,,,,1,,,,,,0.2,,,,,,,Non,,,,1,,Sommités,,,4.9,,Cannabis,
7562,,,,,1,,,,,,0.2,,,,,,,Non,,,,A,,Sommités,,,4.9,,Cannabis,
7563,,,,,1,,,,,,0.2,,,,,,,Non,,,,B,,Sommités,,,4.9,,Cannabis,
7564,,,,,1,1,,,,,34,,,,,,,Non,,,,21_115158,,Morceaux,,,1.6,0.9,Cannabis,
7565,,,,,1,1,,,,,36,,,,,,,Non,,,,21_115159,,Morceaux,,,1.3,0.9,Cannabis,
7566,,,,,1,1,,,,,,,,Oui,,,,Oui,,,COVID,21_115160,,Morceaux,,,1.4,1.1,Cannabis,
7592,,,,,,1,,,,,11.1,,,,,,,Non,,,,H,,Sommités,,,,0,Cannabis,
7593,,,,,1,1,,,,,27.7,,,,,,,Non,,,,R,,Morceaux,,,1.1,0,Cannabis,
7594,,,,,1,1,,,,,19,,,,,,,Oui,,,logo snapchat persoonage Manga mention SUPER AMNESIA,A/TROIS-1,,Sommités,,,0,1,Cannabis,
7595,,,,,1,1,,,,,19,,,,,,,Oui,,,logo snapchat persoonage Manga mention SUPER AMNESIA,A/ONZE-1,,Sommités,,,0,1,Cannabis,
7596,,,,,1,1,,,,,19,,,,,,,Oui,,,logo snapchat persoonage Manga mention SUPER AMNESIA,Sachet-3,,Sommités,,,0,1,Cannabis,
7614,,,,,1,1,,,,,22,,,,,,,Oui,,,pessonnages dans un désert  mention MEXICANA,A/SEPT-1,,Sommités,,,0,1,Cannabis,
7615,,,,,1,1,,,,,22,,,,,,,Oui,,,pessonnages dans un désert  mention MEXICANA,Sachet-6,,Sommités,,,0,1,Cannabis,
7616,,,,,1,1,,,,,18,,,,,,,Oui,,,personnages de Manga - Mention G13,A/HUIT-1,,Sommités,,,0,1,Cannabis,
7617,,,,,1,1,,,,,18,,,,,,,Oui,,,personnages de Manga - Mention G13,Sachet 6-1,,Sommités,,,0,1,Cannabis,
7618,,,,,1,1,,,,,22,,,,,,,Non,,,,B11-1,,Morceaux,,,3,7,Cannabis,
7619,,,,,1,1,,,,,22,,,,,,,Non,,,,B12-1,,Morceaux,,,3,7,Cannabis,
7620,,,,,1,1,,,,,22,,,,,,,Non,,,,B14-1,,Morceaux,,,3,7,Cannabis,
7621,,,,,1,1,,,,,22,,,,,,,Non,,,,B16-1,,Morceaux,,,3,7,Cannabis,
7622,,,,,1,1,,,,,14,,,,,,,Oui,,,Personnage de Manga - Mention MELON HAZE,Sachet-1,,Sommités,,,1,1,Cannabis,
7623,,,,,1,1,,,,,25,,,Oui,,,,Oui,,,Personnage de Manga - La Rasspouncht,Sachet 7-1,,Morceaux,,,3,4,Cannabis,
7624,,,,,1,1,,,,,25,,,Oui,,,,Oui,,,Personnage de Manga - La Rasspouncht,Sachet 9-1,,Morceaux,,,3,4,Cannabis,
7625,,,,,1,1,,,,,22,,,,,,,Non,,,,LV1,,Morceaux,,,3,7,Cannabis,
7626,,,,,1,1,,,,,22,,,,,,,Non,,,,Lb1,,Morceaux,,,3,7,Cannabis,
7629,,,,,1,1,,,,,22.8,,21,Oui,,,54,Oui,104,96.3,Amnesia haze,3,,Plaquette,,,1.4,2.9,Cannabis,
7630,,,,,1,1,,,,,22.8,,21,Oui,,,54,Oui,104,96.3,Amnesia haze,7-1,,Plaquette,,,1.4,2.9,Cannabis,
7631,,,,,1,1,,,,,39.7,,26,Oui,,,46,Oui,104,99.5,Filtré x5,5-1,,Plaquette,,,0,0,Cannabis,
7632,,,,,1,1,,,,,16.5,,24,Oui,,,54,Oui,,89.8,BMW,5-2,,Plaquette,,,2.5,3.3,Cannabis,
7634,,,,,,,,,,,10.7,,,,,,,Non,,,,SA,,Sommités,,,,,Cannabis,
7635,,,,,,,,,,,6.4,,,,,,,Non,,,,sp,,Sommités,,,,,Cannabis,
7636,,,,,,,,,,,20.1,,,,,,,Non,,,,va,,Sommités,,,,,Cannabis,
7637,,,,,1,1,,,,,34,,,Oui,,,,Oui,,,"CRF , KTM, PNL AUDD et tour Eiffel",CRF,,Morceaux,,,3,4,Cannabis,
7638,,,,,1,1,,,,,34,,,Oui,,,,Oui,,,"CRF , KTM, PNL AUDD et tour Eiffel",KTM,,Morceaux,,,3,4,Cannabis,
7639,,,,,1,1,,,,,34,,,Oui,,,,Oui,,,"CRF , KTM, PNL AUDD et tour Eiffel",PNL AUDD,,Morceaux,,,3,4,Cannabis,
7642,,,,,,,,,,,0.4,,,,,,,Non,,,,E,,Débris végétaux,,,,,Cannabis,
7646,,,,,,,,,,,13.6,,,,,,,Non,,,,E1,,Sommités,,,,,Cannabis,
7647,,,,,,,,,,,23.7,,,,,,,Non,,,,E1,,Sommités,,,,,Cannabis,
7648,,,,,,,,,,,23.7,,,,,,,Non,,,,E1,,Sommités,,,,,Cannabis,
7649,,,,,,,,,,,9.5,,,,,,,Non,,,,E1,,Débris végétaux,,,,,Cannabis,
7653,,,,,1,1,,,,,34.8,,,,,,,Non,,,,10,,Morceaux,,,1.2,0,Cannabis,
7655,,,,,1,1,,,,,31.7,,23,Oui,,,59,Oui,111,99.7,hp,HP,,Plaquette,,,1.3,0,Cannabis,
7656,,,,,1,1,,,,,33,,23,Oui,,,59,Oui,109,100.4,VANS,V,,Plaquette,,,0,0,Cannabis,
7661,,,,,1,,,,,,0.5,,,,,,,Non,,,,1,,Sommités,,,12.8,,Cannabis,
7662,,,,,1,,Jaune,,,,0,,,,,,,Non,,,,1,0,,,,0,,Cannabis,0
7663,,,,,1,,Jaune,,,,0,,,,,,,Non,,,,2,0,,,,0,,Cannabis,0
7664,,,,,1,,Jaune,,,,0,,,,,,,Non,,,,3,0,,,,0,,Cannabis,0
7665,,,,,1,,Jaune,,,,0,,,,,,,Non,,,,4,0,,,,0,,Cannabis,0
7666,,,,,1,,,,,,0.5,,,,,,,Non,,,,1,,,,,11.6,,Cannabis,
7667,,,,,1,,,,,,0.1,,,,,,,Non,,,,1,,Sommités,,,1.7,,Cannabis,
7668,,,,,1,,,,,,0.4,,,,,,,Non,,,,1,,,,,9.4,,Cannabis,
7669,,,,,1,,,,,,0.3,,,,,,,Non,,,,1,,,,,4.9,,Cannabis,
7670,,,,,1,,,,,,0.2,,,,,,,Non,,,,1,,,,,4.1,,Cannabis,
7671,,,,,1,,,,,,0.5,,,,,,,Non,,,,1,,Sommités,,,11.6,,Cannabis,
7672,,,,,1,,,,,,0.1,,,,,,,Non,,,,1,,Morceaux,,,0.4,,Cannabis,
7673,,,,,1,,,,,,0,,,,,,,Non,,,,1,,Morceaux,,,0.3,,Cannabis,
7674,,,,,1,,,,,,0.1,,,,,,,Non,,,,1,,Morceaux,,,4.6,,Cannabis,
7675,,,,,,,Jaune,,,,,,,,,,,Non,,,,1,0,,,,,,Cannabis,0
7676,,,,,,,Jaune,,,,,,,,,,,Non,,,,1,0,,,,,,Cannabis,0
7677,,,,,,,Translucide,,,,,,,,,,,Non,,,,1,0,,,,,,Cannabis,0
7678,,,,,1,,,,,,0.5,,,,,,,Non,,,,1,,Sommités,,,10.8,,Cannabis,
7679,,,,,1,,,,,,0.2,,,,,,,Non,,,,1,,Sommités,,,6,,Cannabis,
7680,,,,,1,,,,,,0,,,,,,,Non,,,,1,,Morceaux,,,16.1,,Cannabis,
7681,,,,,1,1,,,,,0.2,,,,,,,Non,,,,1,,Morceaux,,,11.8,0,Cannabis,
7682,,,,,1,,Noir,,,,0,,,,,,,Non,,,,1,0,,,,0,,Cannabis,0
7683,,,,,1,,Noir,,,,0,,,,,,,Non,,,,1,0,,,,0,,Cannabis,0
7684,,,,,1,,Jaune,,,,0,,,,,,,Non,,,,1,0,,,,0,,Cannabis,1
7687,,,,,1,1,,,,,34,,22.5,Oui,,,59.4,Oui,106.4,97.98,pièce sommités 2022,21_115195,,Plaquette,,,1.5,0.7,Cannabis,
7688,,,,,1,1,,,,,34,,22.5,Oui,,,59.4,Oui,106.4,97.98,pièce sommités 2022,21_115196,,Plaquette,,,1.5,0.7,Cannabis,
7689,,,,,1,1,,,,,34,,22.5,Oui,,,59.4,Oui,106.4,97.98,pièce sommités 2022,21_115197,,Plaquette,,,1.5,0.7,Cannabis,
7690,,,,,1,1,,,,,34,,22.5,Oui,,,59.4,Oui,106.4,97.98,pièce sommités 2022,21_115198,,Plaquette,,,1.5,0.7,Cannabis,
7696,,,,,1,,,,,,17,,,,,,,Non,,,,21_115163,,Sommités,,,0,,Cannabis,
7697,,,,,1,,,,,,17,,,,,,,Non,,,,21_115164,,Sommités,,,0,,Cannabis,
7698,,,,,1,,,,,,17,,,,,,,Non,,,,21_115168,,Sommités,,,0,,Cannabis,
7699,,,,,1,,,,,,17,,,,,,,Non,,,,21_115169,,Sommités,,,0,,Cannabis,
7700,,,,,1,,,,,,17,,,,,,,Non,,,,21_115170,,Sommités,,,0,,Cannabis,
7701,,,,,1,,,,,,17,,,,,,,Non,,,,21_115171,,Sommités,,,0,,Cannabis,
7702,,,,,1,,,,,,17,,,,,,,Non,,,,21_115172,,Sommités,,,0,,Cannabis,
7703,,,,,1,,,,,,17,,,,,,,Non,,,,21_115173,,Sommités,,,0,,Cannabis,
7704,,,,,1,,,,,,17,,,,,,,Non,,,,21_115174,,Sommités,,,0,,Cannabis,
7705,,,,,,,,,,,12,,,,,,,Non,,,,21_115162,,Sommités,,,,,Cannabis,
7706,,,,,,,,,,,12,,,,,,,Non,,,,21_115165,,Sommités,,,,,Cannabis,
7707,,,,,,,,,,,12,,,,,,,Non,,,,21_115167,,Sommités,,,,,Cannabis,
7708,,,,,,,,,,,7,,,,,,,Non,,,,21_115166,,Sommités,,,,,Cannabis,
7714,,,,,1,1,,,,,30,,21.1,Oui,,,57,Oui,111.4,96.9,AMAZON,21_115092,,Plaquette,,,1.5,1.2,Cannabis,
7715,,,,,1,1,,,,,30,,21.1,Oui,,,57,Oui,111.4,96.9,AMAZON,21_115103,,Plaquette,,,1.5,1.2,Cannabis,
7716,,,,,1,1,,,,,30,,21.1,Oui,,,57,Oui,111.4,96.9,AMAZON,21_115104,,Plaquette,,,1.5,1.2,Cannabis,
7717,,,,,1,1,,,,,30,,21.1,Oui,,,57,Oui,111.4,96.9,AMAZON,21_115105,,Plaquette,,,1.5,1.2,Cannabis,
7718,,,,,1,1,,,,,30,,21.1,Oui,,,57,Oui,111.4,96.9,AMAZON,21_115100,,Plaquette,,,1.5,1.2,Cannabis,
7719,,,,,1,1,,,,,30,,21.1,Oui,,,57,Oui,111.4,96.9,AMAZON,21_115101,,Plaquette,,,1.5,1.2,Cannabis,
7720,,,,,1,1,,,,,30,,21.1,Oui,,,57,Oui,111.4,96.9,AMAZON,21_115102,,Plaquette,,,1.5,1.2,Cannabis,
7721,,,,,1,1,,,,,22,,26.3,Oui,,,53.6,Oui,91.3,95.5,NICOL KUSH,21_115093,,Plaquette,,,4.2,2.2,Cannabis,
7722,,,,,1,1,,,,,22,,26.3,Oui,,,53.6,Oui,91.3,95.5,NICOL KUSH,21_115094,,Plaquette,,,4.2,2.2,Cannabis,
7723,,,,,1,1,,,,,22,,26.3,Oui,,,53.6,Oui,91.3,95.5,NICOL KUSH,21_115095,,Plaquette,,,4.2,2.2,Cannabis,
7724,,,,,1,1,,,,,22,,26.3,Oui,,,53.6,Oui,91.3,95.5,NICOL KUSH,21_115096,,Plaquette,,,4.2,2.2,Cannabis,
7725,,,,,1,1,,,,,22,,26.3,Oui,,,53.6,Oui,91.3,95.5,NICOL KUSH,21_115097,,Plaquette,,,4.2,2.2,Cannabis,
7726,,,,,1,1,,,,,22,,26.3,Oui,,,53.6,Oui,91.3,95.5,NICOL KUSH,21_115098,,Plaquette,,,4.2,2.2,Cannabis,
7727,,,,,1,1,,,,,22,,26.3,Oui,,,53.6,Oui,91.3,95.5,NICOL KUSH,21_115099,,Plaquette,,,4.2,2.2,Cannabis,
7745,,,,,1,,,,,,0,,,,,,,Non,,,,1_A,,Morceaux,,,15.5,,Cannabis,
7746,,,,,,,,,,,0.1,,,,,,,Non,,,,17A,,Morceaux,,,,,Cannabis,
7747,,,,,1,,Blanche,,,,0,,,,,,,Non,,,,33A,0,,,,91.1,,Cannabis,
7748,,,,,1,,Blanche,,,,0,,,,,,,Non,,,,35A,0,,,,91.1,,Cannabis,
7749,,,,,1,,Blanche,,,,0,,,,,,,Non,,,,37A,0,,,,91.1,,Cannabis,
7750,,,,,1,,,,,,0.2,,,,,,,Non,,,,39A,,Morceaux,,,11.9,,Cannabis,
7751,,,,,1,,,,,,0.2,,,,,,,Non,,,,41A,,Morceaux,,,11.9,,Cannabis,
7752,,,,,1,,,,,,0.3,,,,,,,Non,,,,43A,,Sommités,,,3.1,,Cannabis,
7753,,,,,1,,Jaune,,,,0,,,,,,,Non,,,,46A,,,,,5.7,,Cannabis,
7755,,,,,1,,Jaune,,,,,,,,,,,Non,,,,44A,,,,,2.8,,Cannabis,
7756,,,,,1,,Jaune,,,,,,,,,,,Non,,,,48A,,,,,2.8,,Cannabis,
7757,,,,,1,,Jaune,,,,0,,,,,,,Non,,,,47A,,,,,30.1,,Cannabis,
7770,,,,,,,,,,,15,,,,,,,Non,,,,1,,Sommités,,,,,Cannabis,
7772,,,,,1,1,,,,,41,,,,,,,Non,,,,1,,Morceaux,,,0,0,Cannabis,
7773,,,,,1,1,,,,,41,,,,,,,Non,,,,1,,Morceaux,,,0,0,Cannabis,
7774,,,,,1,,,,,,1.1,,,,,,,Non,,,,1,,Débris végétaux,,,0.7,,Cannabis,
7775,,,,,1,,,,,,0.8,,,,,,,Non,,,,1,,Débris végétaux,,,0.5,,Cannabis,
7776,,,,,1,,,,,,0.1,,,,,,,Non,,,,1,,Débris végétaux,,,0.1,,Cannabis,
7777,,,,,1,,,,,,0.2,,,,,,,Non,,,,1,,Sommités,,,5.3,,Cannabis,
